tweet_id,tweet_text,traffic data
7.75E+17,UPDATE: Montauk Hwy near Deerfield Rd still causing an extra 22m delay #NYCTraffic https://t.co/i1gMeVdlHh,1
7.75E+17,UPDATE: Jersey Ave near Brook Trl still jammed. Will add 23m to your drive #NYCTraffic https://t.co/jgufA4dAwv https://t.co/aZUaAz2ggo,1
7.75E+17,Live image on Montauk Hwy. Thanks to @waze user maghtp for the pic! https://t.co/MY84WIZfNz,0
7.75E+17,UPDATE: Montauk Hwy near Deerfield Rd still causing an extra 20m delay #NYCTraffic https://t.co/i1gMeVdlHh https://t.co/JmryffWkHx,1
7.75E+17,UPDATE: Derby Ave near Division St still jammed. Will add 23m to your drive #NYCTraffic https://t.co/aTGFXw2QeP https://t.co/RFM8fiY1zr,1
7.75E+17,Stay away from Corabelle Ave today #NYCTraffic. Traffic is 43m slower than usual https://t.co/S3JvT7eLow https://t.co/jAbPDE1aSk,1
7.75E+17,Avoid Belt Pkwy W near Belt Pkwy #NYCTraffic. You'll be stuck 20m longer than usual https://t.co/nK24Np5cT9 https://t.co/G3JlPJoKlK,1
7.75E+17,Stay away from W 124th St today #NYCTraffic. Traffic is 27m slower than usual https://t.co/ZoyDhEPIzj https://t.co/7RdRlE4Tpj,1
7.75E+17,Avoid 6th Ave near Central Park South #NYCTraffic. You'll be stuck 21m longer than usual https://t.co/2XqpRaX5TV https://t.co/7ByJmAYwgr,1
7.75E+17,Avoid 6th Ave near Central Park South #NYCTraffic. You'll be stuck 26m longer than usual https://t.co/Z3fhjrohtL https://t.co/rt8CdxTEaF,1
7.75E+17,Avoid 6th Ave near Central Park South #NYCTraffic. You'll be stuck 24m longer than usual https://t.co/3TEukNhUhQ https://t.co/w91xButHD0,1
7.75E+17,Accident on Merritt Pkwy N #NYCTraffic still delaying traffic 21m more than usual https://t.co/JckNRwTLLA https://t.co/9dyLJx0NYf,1
7.75E+17,Avoid 6th Ave near Central Park South #NYCTraffic. You'll be stuck 21m longer than usual https://t.co/OQaorkofcv https://t.co/0qvMKbE4wB,1
7.75E+17,Stay away from Wireless Way today #NYCTraffic. Traffic is 22m slower than usual https://t.co/KCeXRSmgJv https://t.co/JIWZzW0xZQ,1
7.75E+17,Road construction on Anderson Hill Rd #NYCTraffic. Traffic moving 23m slower than usual. https://t.co/coN77wgTlV https://t.co/umPwsVaJPR,1
7.75E+17,Stay away from Wireless Way today #NYCTraffic. Traffic is 34m slower than usual https://t.co/D6uhWPfG4g https://t.co/6RwQnHu4wq,1
7.75E+17,UPDATE: I-95 N near I-95 N still jammed. Will add 24m to your drive #NYCTraffic https://t.co/qaUjkSIpIS,1
7.75E+17,UPDATE: Derby Ave near Division St still jammed. Will add 26m to your drive #NYCTraffic https://t.co/cGPPzBpHWz https://t.co/lzqJl8mySX,1
7.75E+17,Stay away from Wireless Way today #NYCTraffic. Traffic is 23m slower than usual https://t.co/A3YE86yT50 https://t.co/TqFjaXx1Ro,1
7.75E+17,UPDATE: Meadowbrook State Pkwy S still jammed. Will add 31m to your drive #NYCTraffic https://t.co/68c9KKbP3H https://t.co/QVOVTvCsMZ,1
7.75E+17,Stay away from W 44th St today #NYCTraffic. Traffic is 23m slower than usual https://t.co/mrRCB0tCW3 https://t.co/U8rKYqF4Do,1
7.75E+17,UPDATE: I-95 N near I-95 N still jammed. Will add 20m to your drive #NYCTraffic https://t.co/qaUjkSIpIS https://t.co/XeilMEDOH7,1
7.75E+17,Avoid Seven Lakes Dr near Sloatsburg #NYCTraffic. You'll be stuck 23m longer than usual https://t.co/X81SluTqHg https://t.co/DCAiOTi9Dh,1
7.75E+17,Avoid Seven Lakes Dr near Sloatsburg #NYCTraffic. You'll be stuck 23m longer than usual https://t.co/cXoJpxt6DG https://t.co/jQmAZ5Mr0n,1
7.75E+17,Stay away from River Rd today #NYCTraffic. Traffic is 21m slower than usual https://t.co/SSz8mBlOSt https://t.co/Qf8cOBnoui,1
7.75E+17,UPDATE: Derby Ave near Division St still jammed. Will add 27m to your drive #NYCTraffic https://t.co/Az6oLq6VlJ,1
7.75E+17,UPDATE: Loop Pkwy S near Point Lookout still jammed. Will add 20m to your drive #NYCTraffic https://t.co/OhvDcTdQ2b https://t.co/iUikCv5T47,1
7.75E+17,UPDATE: Derby Ave near Division St still jammed. Will add 27m to your drive #NYCTraffic https://t.co/xw9Yi32aGD https://t.co/eZbDrVWWBw,1
7.75E+17,UPDATE: Derby Ave near Division St still jammed. Will add 20m to your drive #NYCTraffic https://t.co/xZoqrVyg4z https://t.co/rhEakjWVw6,1
7.75E+17,Accident on US-6 #NYCTraffic still delaying traffic 23m more than usual https://t.co/muaOqG3Tza https://t.co/tr47g5nghr,1
7.75E+17,Accident on US-6 #NYCTraffic still delaying traffic 27m more than usual https://t.co/qB3t2G1Ezz https://t.co/YXRoElr5wH,1
7.75E+17,UPDATE: Loop Pkwy S near Point Lookout still jammed. Will add 20m to your drive #NYCTraffic https://t.co/kgwvAWBYhM https://t.co/WmCgbgj6Xx,1
7.75E+17,Stay away from Merriwood Rd today #NYCTraffic. Traffic is 23m slower than usual https://t.co/OaAukxCxCp https://t.co/Wr6YEgaJuU,1
7.75E+17,Stay away from Merriwood Rd today #NYCTraffic. Traffic is 23m slower than usual https://t.co/NKXd8AtiQs https://t.co/iqBjhD1fNd,1
7.75E+17,Stay away from Sunken Meadow Loop today #NYCTraffic. Traffic is 21m slower than usual https://t.co/HetowfaT9g https://t.co/QN7TZykGEI,1
7.75E+17,Avoid Steinway St near 30th Ave #NYCTraffic. You'll be stuck 32m longer than usual https://t.co/U7LjA39Bsc https://t.co/LKYBpEN9Sp,1
7.74E+17,Accident on I-95 S / Cross Bronx Expwy #NYCTraffic. Traffic moving 1h 41m slower than usual. https://t.co/D0F101j4k3 https://t.co/0mwKABYY6F,1
7.74E+17,UPDATE: I-95 N near I-95 N still jammed. Will add 21m to your drive #NYCTraffic https://t.co/yIqXhYDbQU https://t.co/Ly46vYSG1s,1
7.74E+17,Avoid E 86th St near Park Ave #NYCTraffic. You'll be stuck 25m longer than usual https://t.co/oxumdQohau https://t.co/ce099q1c0H,1
7.74E+17,Traffic on W 47th St #NYCTraffic will delay you 22m more than usual today https://t.co/sTcwVrjp2r https://t.co/lYXVwYYcpQ,1
7.74E+17,Avoid Whitney Ave near Lawrence Rd #NYCTraffic. You'll be stuck 26m longer than usual https://t.co/FGuWm2MdUU https://t.co/r962bJMEzg,1
7.74E+17,Road construction on I-95 N #NYCTraffic still delaying traffic 33m more than usual https://t.co/gKaS8ardoM https://t.co/pjgISGovOA,1
7.74E+17,Stay away from Green St today #NYCTraffic. Traffic is 22m slower than usual https://t.co/RbAlVXc9op https://t.co/SlqQ6w5S8n,1
7.74E+17,Stay away from Edgemount Rd today #NYCTraffic. Traffic is 30m slower than usual https://t.co/0wiBpOTyyY https://t.co/XgXtc18OQ0,1
7.74E+17,@thebluebijou You can always try @waze. https://t.co/pfLGoMGyXd,0
7.74E+17,Accident on I-95 N #NYCTraffic still delaying traffic 27m more than usual https://t.co/gKaS8ardoM https://t.co/ZkHnAWD3Uc,1
7.74E+17,@DariaStrokous @waze can help!,0
7.74E+17,RT @Lawrence: New NYC traffic obstacle: selfie-takers in middle of 6th Ave. https://t.co/SnZZFoWA6e,0
7.74E+17,Stay clear of Spring St near 6th Ave #NYCTraffic. Drive times 21m more than usual https://t.co/raEdnBKUgi https://t.co/PpoOt15OLt,1
7.74E+17,Accident on I-95 N #NYCTraffic still delaying traffic 20m more than usual https://t.co/gKaS8ardoM https://t.co/EHTcbZZ5iQ,1
7.74E+17,Stay away from Park Ave today #NYCTraffic. Traffic is 28m slower than usual https://t.co/2pESRIfimj https://t.co/LEmJAbLjrP,1
7.74E+17,Accident on I-684 S #NYCTraffic still delaying traffic 20m more than usual https://t.co/8ZoxjDgw1a https://t.co/5bPB5GmR4Z,1
7.74E+17,Stay away from Park Ave today #NYCTraffic. Traffic is 22m slower than usual https://t.co/GoHukDdWOg https://t.co/T6AAJ5ekEO,1
7.74E+17,Stay away from 4th St today #NYCTraffic. Traffic is 26m slower than usual https://t.co/GDD53MhHvW https://t.co/x2LEqBX90j,1
7.74E+17,Stay away from Park Ave today #NYCTraffic. Traffic is 28m slower than usual https://t.co/NdKdCQnw9u https://t.co/wrNEKF4V3p,1
7.74E+17,Major accident on I-684 S #NYCTraffic still delaying traffic 21m more than usual https://t.co/F8LmW8HrGv,1
7.74E+17,UPDATE: Anderson Hill Rd near Ophir Dr still jammed. Will add 23m to your drive #NYCTraffic https://t.co/f0X6sHnkXA https://t.co/VrP8cMnngh,1
7.74E+17,Traffic on W 47th St #NYCTraffic will delay you 21m more than usual today https://t.co/33UpK0niDb https://t.co/CyoGYrrwrH,1
7.74E+17,Stay away from Bathgate Ave today #NYCTraffic. Traffic is 27m slower than usual https://t.co/a5bZMJgd8t https://t.co/CEKzviili3,1
7.74E+17,Major accident on I-684 S #NYCTraffic still delaying traffic 21m more than usual https://t.co/8ZoxjDgw1a https://t.co/To5pOKE0nt,1
7.74E+17,Road construction on Washington Ave #NYCTraffic. Traffic moving 25m slower than usual. https://t.co/I4EXqC8xzC https://t.co/YAPdvwcVAR,1
7.74E+17,UPDATE: Dune Rd should still be avoided. Wait times 21m more than avg #NYCTraffic https://t.co/ItlRSKCJPb,1
7.74E+17,Stay away from Park Ave today #NYCTraffic. Traffic is 27m slower than usual https://t.co/txQw7GYCj0 https://t.co/b7by8mLfg0,1
7.74E+17,Stay away from Dune Rd today #NYCTraffic. Traffic is 21m slower than usual https://t.co/ItlRSKCJPb https://t.co/WrpER9vMUI,1
7.74E+17,UPDATE: Dune Rd should still be avoided. Wait times 21m more than avg #NYCTraffic https://t.co/QopUnqdqqT https://t.co/ubmrD7dbth,1
7.74E+17,Major accident on I-684 N #NYCTraffic still delaying traffic 21m more than usual https://t.co/IIIIPEOfrA https://t.co/9cRz7e49zN,1
7.74E+17,Accident on I-684 S #NYCTraffic still delaying traffic 23m more than usual https://t.co/8ZoxjDgw1a https://t.co/x73QqpvDD0,1
7.74E+17,Avoid SR-440 S #NYCTraffic. You'll be stuck 20m longer than usual https://t.co/51hSiviHZ0 https://t.co/t6MTwGWMtM,1
7.74E+17,@NaomiYane Can an app have a horoscope?,0
7.74E+17,UPDATE: Northern Blvd still jammed. Will add 20m to your drive #NYCTraffic https://t.co/27Uj9QQXkO https://t.co/HtrHsTkJ63,1
7.74E+17,Stay away from E 2nd St today #NYCTraffic. Traffic is 25m slower than usual https://t.co/qkxh9OqDro https://t.co/ZEGZxx8Bsm,1
7.74E+17,Avoid Turkey Plain Rd Bethel #NYCTraffic. You'll be stuck 24m longer than usual https://t.co/2sCprVATzv https://t.co/POIU4nH7DH,1
7.74E+17,Avoid Expressway Dr S Holtsville #NYCTraffic. You'll be stuck 27m longer than usual https://t.co/q0uHZxK6qO https://t.co/UziHjtc8JQ,1
7.74E+17,Stay away from E 13th St today #NYCTraffic. Traffic is 28m slower than usual https://t.co/11O5cxIub6 https://t.co/Z4Wd4UpdqJ,1
7.74E+17,Avoid Warren St near Broadway #NYCTraffic. You'll be stuck 22m longer than usual https://t.co/8C0ZOsUsae https://t.co/Ly9r9oT4Re,1
7.74E+17,Parts of Northern Blvd are still closed due to construction #NYCTraffic. Use @Waze to avoid! https://t.co/27Uj9QQXkO https://t.co/dGEEUduIBp,1
7.74E+17,Avoid Warren St near Broadway #NYCTraffic. You'll be stuck 28m longer than usual https://t.co/OtXcOC9kQn https://t.co/E7s24y0qTQ,1
7.74E+17,Stay away from Prospect Pl today #NYCTraffic. Traffic is 23m slower than usual https://t.co/1e24rqW2I5 https://t.co/ClJT2EdYQU,1
7.74E+17,Avoid Warren St near Broadway #NYCTraffic. You'll be stuck 24m longer than usual https://t.co/uPCJFGznVJ https://t.co/kAXJZjIoGe,1
7.74E+17,Avoid Warren St near Church St #NYCTraffic. You'll be stuck 24m longer than usual https://t.co/HrFejMY3Rx https://t.co/hO75QJA6Zl,1
7.74E+17,Stay away from Prospect Pl today #NYCTraffic. Traffic is 24m slower than usual https://t.co/c5lx5j7sid https://t.co/gYTVDNdFwO,1
7.74E+17,UPDATE: Northern Blvd still jammed. Will add 22m to your drive #NYCTraffic https://t.co/27Uj9QQXkO,1
7.74E+17,Parts of Worth St are closed due to an event #NYCTraffic. Use @Waze to avoid! https://t.co/TszKPGA7BB https://t.co/TZFcCl6Hcz,1
7.74E+17,Road construction on Kent Rd #NYCTraffic still delaying traffic 23m more than usual https://t.co/3lsSbVci2k https://t.co/2BlAgQju3O,1
7.74E+17,Stay away from Winthrop St today #NYCTraffic. Traffic is 32m slower than usual https://t.co/5LDBafAhK1 https://t.co/9QRTVIEOE5,1
7.74E+17,Avoid Warren St near Church St #NYCTraffic. You'll be stuck 22m longer than usual https://t.co/Bl5ssTLyVv https://t.co/zuoXSVAGkW,1
7.74E+17,Avoid Review Ave #NYCTraffic. You'll be stuck 45m longer than usual https://t.co/XoD75GQTO6 https://t.co/MGsJnfL9zj,1
7.74E+17,Stay away from W 53rd St today #NYCTraffic. Traffic is 22m slower than usual https://t.co/fCDh0CJLQ8 https://t.co/H9nxgzLg49,1
7.74E+17,Avoid 21st St Queens #NYCTraffic. You'll be stuck 20m longer than usual https://t.co/MzDTgzQcIT https://t.co/oztzjfBjNK,1
7.74E+17,Review Ave is brutal today! Will add 1h 7m to your route #NYCTraffic https://t.co/tOlZVIxCSM https://t.co/gPBgd0Bqam,1
7.74E+17,Avoid 21st St Queens #NYCTraffic. You'll be stuck 23m longer than usual https://t.co/aij0PolkCx https://t.co/LTKg5AkVvd,1
7.74E+17,Stay clear of Montauk Hwy near Montauk Hwy #NYCTraffic. Drive times 20m more than usual https://t.co/GJhvnxbQqX https://t.co/T4BcaOrNkI,1
7.74E+17,Stay away from Park Pl today #NYCTraffic. Traffic is 21m slower than usual https://t.co/baTdCGMzvD https://t.co/FEHT0en4ns,1
7.74E+17,Stay away from 49th Ave today #NYCTraffic. Traffic is 27m slower than usual https://t.co/Pcnge2uwpk https://t.co/oYMxqVnk9U,1
7.74E+17,Avoid 21st St Queens #NYCTraffic. You'll be stuck 20m longer than usual https://t.co/aat5Vc78fs https://t.co/bGaC6ZVQmi,1
7.74E+17,Avoid 21st St Queens #NYCTraffic. You'll be stuck 28m longer than usual https://t.co/q96qKyy1UC https://t.co/c6b3gfeGtm,1
7.74E+17,Avoid Stillwell Ave near Ave Z #NYCTraffic. You'll be stuck 33m longer than usual https://t.co/8Whb619SUj https://t.co/jmmdF39KIy,1
7.74E+17,Avoid Bordentown - Amboy Tpke #NYCTraffic. You'll be stuck 44m longer than usual https://t.co/qPaQ2uBtf6 https://t.co/aRoVBmIsPU,1
7.74E+17,Live image on I-84 W. Thanks to @waze user WilliamvonZehle for the pic! https://t.co/IfzF1cdbQF,0
7.74E+17,UPDATE: I-84 W still jammed. Will add 20m to your drive #NYCTraffic https://t.co/6QULihtaIJ https://t.co/cHVm9FMj4o,1
7.74E+17,UPDATE: Montauk Hwy near Canoe Place Rd still jammed. Will add 29m to your drive #NYCTraffic https://t.co/D8mBNCyaLj,1
7.74E+17,UPDATE: Huntington St near Shelton Rd still jammed. Will add 26m to your drive #NYCTraffic https://t.co/oVdRpoPjVI https://t.co/Cs0fq0u1q7,1
7.74E+17,Accident on Sunrise Hwy #NYCTraffic still delaying traffic 38m more than usual https://t.co/AY5UKSJhNw,1
7.74E+17,Avoid Montauk Hwy Hampton Bays #NYCTraffic. You'll be stuck 31m longer than usual https://t.co/hrUXe5MvfU https://t.co/29TweFWDPY,1
7.74E+17,Accident on Sunrise Hwy #NYCTraffic still delaying traffic 23m more than usual https://t.co/zD8OmxDObf https://t.co/1poM43TdIn,1
7.74E+17,UPDATE: Montauk Hwy Hampton Bays still jammed. Will add 23m to your drive #NYCTraffic https://t.co/2Au8VtxuwE https://t.co/5clLBPHdUW,1
7.74E+17,Avoid I-78 EXPRESS E near I-78 LOCAL E #NYCTraffic. You'll be stuck 30m longer than usual https://t.co/80Nof6VjZd https://t.co/d5b0v5Of3x,1
7.74E+17,Stay away from W 44th St today #NYCTraffic. Traffic is 30m slower than usual https://t.co/wf5qlJHZlb https://t.co/jttvNrarIq,1
7.74E+17,Avoid E 138th St near Locust Ave #NYCTraffic. You'll be stuck 32m longer than usual https://t.co/QM0MFtAb18 https://t.co/oK77a5Hdpc,1
7.74E+17,Avoid E 138th St near Locust Ave #NYCTraffic. You'll be stuck 32m longer than usual https://t.co/rMI3rZbR0F https://t.co/40MdRqhRim,1
7.74E+17,Stay away from W 52nd St today #NYCTraffic. Traffic is 21m slower than usual https://t.co/m8out2huN7 https://t.co/DBunt223xt,1
7.74E+17,Live image on I-95 S. Thanks to @waze user giltSpeedy for the pic! https://t.co/2VjeKH9vfs,1
7.74E+17,Road object on I-95 S #NYCTraffic still delaying traffic 20m more than usual https://t.co/EXKv8lCiOc https://t.co/ClhxiZyi2U,1
7.74E+17,UPDATE: I-84 E still jammed. Will add 20m to your drive #NYCTraffic https://t.co/iDqzvexsxP https://t.co/PkOIrv3d3k,1
7.74E+17,Road construction on I-95 S #NYCTraffic still delaying traffic 20m more than usual https://t.co/EXKv8lCiOc https://t.co/tD1v9ioLUw,1
7.74E+17,Stay away from E 29th St today #NYCTraffic. Traffic is 25m slower than usual https://t.co/WwOiPr6WOL https://t.co/EWSU4sIwCY,1
7.74E+17,Stay away from E 29th St today #NYCTraffic. Traffic is 26m slower than usual https://t.co/Cxgtn2Y0P5 https://t.co/hunumJ6867,1
7.74E+17,UPDATE: Merritt Pkwy N still jammed. Will add 21m to your drive #NYCTraffic https://t.co/wjGRttqyhC https://t.co/KIdWeyfSTF,1
7.74E+17,Stay away from E 73rd St today #NYCTraffic. Traffic is 25m slower than usual https://t.co/GqQymkwbQR https://t.co/6LbAWbmJMs,1
7.74E+17,Traffic on W 47th St #NYCTraffic will delay you 20m more than usual today https://t.co/AKUZcBzIRu https://t.co/MJQLdCaImT,1
7.74E+17,UPDATE: Sunrise Hwy (S Service Rd) still jammed. Will add 20m to your drive #NYCTraffic https://t.co/IFObhGU1J0 https://t.co/SNej4OdVch,1
7.74E+17,Avoid Warburton Ave near Warburton Ave #NYCTraffic. You'll be stuck 22m longer than usual https://t.co/tVRhtqI6lL https://t.co/G3wjIultIV,1
7.74E+17,Stay clear of 6th Ave near Central Park South #NYCTraffic. Drive times 22m more than usual https://t.co/EdfwqKnBwY https://t.co/8Z2Co34Ckq,1
7.74E+17,Stay clear of Williamsbridge Rd #NYCTraffic. Drive times 26m more than usual https://t.co/EPrEcBNqtU https://t.co/kOaeAHpbYL,1
7.74E+17,Traffic on W 37th St #NYCTraffic will delay you 22m more than usual today https://t.co/yc3qVjFQeQ https://t.co/Vmt7sRWmuI,1
7.74E+17,Stay away from Parsons Blvd today #NYCTraffic. Traffic is 22m slower than usual https://t.co/bcP0fkSYAO https://t.co/0BJdxRU2m6,1
7.74E+17,@atlantabean No! You should DL @waze instead.,0
7.74E+17,Road construction on West End Ave #NYCTraffic. Traffic moving 24m slower than usual. https://t.co/GukuKTsGxU https://t.co/vQH70MPMzr,1
7.74E+17,@AshleyHallTV @fox5ny @BillSpadea @Starbucks @ChasingNews @nj1015 @BurkeJerry Omg. https://t.co/pJVquAT60S,0
7.74E+17,"@JackKelleher920 @heatherorourke7 Next time, try @waze first! ",0
7.74E+17,@MarquisBias It's not a bad look,0
7.74E+17,Accident on Saw Mill River Pkwy S #NYCTraffic still delaying traffic 22m more than usual https://t.co/mcsPxq0WxB https://t.co/Ff78fEvySk,1
7.74E+17,Avoid Southern Blvd near E 163rd St #NYCTraffic. You'll be stuck 22m longer than usual https://t.co/LBpAlfXcmy https://t.co/KGtREQHSXV,1
7.74E+17,Avoid Southern Blvd near E 167th St #NYCTraffic. You'll be stuck 20m longer than usual https://t.co/rqtZVC8UDp https://t.co/Owcw51AkLi,1
7.74E+17,Accident on I-84 E #NYCTraffic still delaying traffic 20m more than usual https://t.co/r3uGwlnE8v https://t.co/rdLo52b9pN,1
7.74E+17,Accident on Wilbur Cross Pkwy N #NYCTraffic still delaying traffic 20m more than usual https://t.co/uegsUeFTwZ https://t.co/wtFKHR8mnj,1
7.74E+17,Stay away from W 77th St today #NYCTraffic. Traffic is 21m slower than usual https://t.co/CzplyTgMqG https://t.co/rsBsSU2P7B,1
7.74E+17,Stay away from Doremus Ave today #NYCTraffic. Traffic is 22m slower than usual https://t.co/4ZbsXegGe6 https://t.co/7lVLBUA1Pt,1
7.74E+17,Stay away from 165th St today #NYCTraffic. Traffic is 25m slower than usual https://t.co/oS0iWqyvde https://t.co/QBPnCCbNyj,1
7.74E+17,Avoid Commerce St near Manhattan Ave #NYCTraffic. You'll be stuck 31m longer than usual https://t.co/xg1UjK7MnO https://t.co/MDyM60PuSE,1
7.74E+17,Avoid E Putnam Ave near Orchard St #NYCTraffic. You'll be stuck 20m longer than usual https://t.co/j7fclgZ3eW https://t.co/OfWAipHcI9,1
7.74E+17,Avoid Linden St near Wilson Ave #NYCTraffic. You'll be stuck 21m longer than usual https://t.co/PaV9UD9qDk https://t.co/Wo9LPeZfje,1
7.74E+17,UPDATE: E Putnam Ave still jammed. Will add 21m to your drive #NYCTraffic https://t.co/7RqHb77Zfj https://t.co/hZaZxI1uYX,1
7.74E+17,Road construction on Northern Blvd #NYCTraffic still delaying traffic 22m more than usual https://t.co/XgaPJEDkEB https://t.co/ZMaKiHjDrM,1
7.74E+17,Road construction on Northern Blvd #NYCTraffic still delaying traffic 22m more than usual https://t.co/lnzytYKRzN https://t.co/XSJP5vtGUv,1
7.74E+17,Stay away from Old Kings Hwy N today #NYCTraffic. Traffic is 26m slower than usual https://t.co/70JJJf3pWJ https://t.co/5RCGiuA8GD,1
7.74E+17,Stay away from Old Kings Hwy N today #NYCTraffic. Traffic is 27m slower than usual https://t.co/8RiFj52TZj https://t.co/r0NCgAd8LT,1
7.74E+17,Avoid Old Kings Hwy N near Mechanic St #NYCTraffic. You'll be stuck 28m longer than usual https://t.co/16Wx8bCPuX https://t.co/SVVVGpdUfa,1
7.74E+17,Stay away from W 25th St today #NYCTraffic. Traffic is 27m slower than usual https://t.co/lF6qTBbLAR,1
7.74E+17,Avoid Fort Washington Ave near W 163rd St #NYCTraffic. You'll be stuck 26m longer than usual https://t.co/s0uQO8l8XF https://t.co/rE0YGTIcuz,1
7.74E+17,Avoid I-278 W #NYCTraffic. You'll be stuck 56m longer than usual https://t.co/TIAx2dxMvb https://t.co/EwuUIOo79G,1
7.74E+17,Avoid I-278 W #NYCTraffic. You'll be stuck 37m longer than usual https://t.co/ZBmjF6B7GZ https://t.co/cQeoOx5P5Z,1
